timestamp_s,ax,ay,az,gx,gy,gz,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed_mps,speed_kmh,heading_deg
0.0,0.2528,1.4625,10.2532,0.002,0.00366,-0.0125,0.0,0.0,0.0,0.0,0.015,0.0,0.015,0.05,0.0
0.016666666666666666,-0.17069983561430113,1.0015222934329393,10.211064084117996,-0.0036605683641862245,-0.005140925441764576,8.698135941220667e-05,0.0,0.0006002911311251727,2.3805769845715164e-14,0.0,0.04,0.000732412470016968,0.04,0.1424293509908076,0.0
0.03333333333333333,-0.2346134997292237,1.8284190882042541,9.989197858129158,0.00596323086428799,0.00014370757699451654,0.00447844346789023,0.0,0.0020245512712236038,1.904461587657214e-13,0.0,0.065,0.0009704108712468556,0.065,0.2379533264449793,0.0
0.05,0.1579,1.8392,9.417300000000001,0.00267,0.00874,0.00012000000000000031,0.0,0.003,0.0,0.0,0.09,0.001,0.09,0.32,0.0
0.06666666666666667,-0.07732666148220334,1.0723311768874622,10.147922585825057,-0.004770002722978459,3.5629231849673514e-05,-0.004919584455206364,0.0,0.004549002253901589,-1.4588175761454274e-11,0.0,0.11499999999999998,0.0016961568921205063,0.11499999999999998,0.4129974165368099,0.0
0.08333333333333333,-0.16383907110559046,1.3709728322582797,9.530669129304574,-0.0032131117011605158,-0.0010363170679629611,0.0037588648440936403,0.0,0.007382389055462065,-1.3760211086220252e-10,0.0,0.13999999999999999,0.0019909222894028446,0.13999999999999999,0.5080135510820912,0.0
0.1,0.45160000000000006,1.278,9.9795,-0.00029999999999999927,0.009990000000000002,0.00492,0.0,0.01,0.0,0.0,0.165,0.002,0.165,0.59,0.0
0.11666666666666667,0.1536953413221306,1.4507908252293824,9.470272667430041,-0.008188200940153954,0.007048324545564231,0.0042769790248142776,0.0,0.013329484451531402,1.0561815445523024e-08,0.0,0.19,0.0030648124495510818,0.19,0.6829966319143932,0.0
0.13333333333333333,-0.3222397605638626,1.3954318382827107,10.298711784618467,-0.003352211075919592,-0.005947557779215348,-0.002517331332430644,0.0,0.016681328129797283,9.962373781807597e-08,0.0,0.21499999999999997,0.0029351849344268865,0.21499999999999997,0.778013467898732,0.0
0.15,-0.1633,1.5866,9.9721,-0.0031800000000000014,-0.00611,-0.0036,0.0,0.02,0.0,0.0,0.24000000000000002,0.004,0.24000000000000002,0.8599999999999999,0.0
0.16666666666666666,-0.15384119648116165,1.439603949632042,10.15115138001032,0.004316372283330662,0.0044607331129798864,0.0014664001192962641,0.0,0.025015365948475216,-7.64673979438293e-06,0.0,0.26499999999999996,0.004009259262526204,0.26499999999999996,0.9529966329981276,0.0
0.18333333333333332,0.3814257193422867,1.4766021769848567,9.738950658775948,-0.009664587851580482,0.003325186256910276,-0.003618017201349312,0.0,0.030002711637969706,-7.212744857817608e-05,0.0,0.2899999999999999,0.004305555555901906,0.2899999999999999,1.0480134680136264,0.0
0.2,-0.2947,1.5734,10.1479,0.005190000000000001,0.00481,-0.0007800000000000001,0.0,0.035,0.001,0.0,0.315,0.004999999999999999,0.315,1.13,0.0
0.21666666666666667,0.21107165177954154,1.4721089004303431,9.750261538428857,0.0031154085494934478,-0.0016753946393116637,0.0034760012713564354,0.0,0.03991593922277607,0.0009806734937622358,0.0,0.33999999999999997,0.004898148148143635,0.33999999999999997,1.222996632996631,0.0
0.23333333333333334,0.1442374752666993,1.289669802458875,9.873926076407642,0.00045122302759085327,0.0020830781465427514,-0.002342288964742565,0.0,0.04635544598013251,0.0009979509246395917,0.0,0.3649999999999999,0.006101851851851372,0.3649999999999999,1.3180134680134674,0.0
0.25,-0.3437,1.3849,9.3012,-0.0021599999999999996,0.0031,-0.00129,0.0,0.053,0.001,0.0,0.39000000000000007,0.006,0.39000000000000007,1.4,0.0
0.26666666666666666,0.21404678957450854,1.6147743610219238,10.215172575274396,0.0001515415871149767,-0.002436866103192974,-0.007810950210986525,0.0,0.05969648861350735,0.001000037255935789,0.0,0.4149999999999999,0.006694444444444449,0.4149999999999999,1.4929966329966329,0.0
0.2833333333333333,-0.24609114576601263,1.573701583530213,9.50591817023657,0.0036135603202470893,-0.0027856162057164837,2.6338786079943608e-05,0.0,0.06665439874607912,0.0010001024539580707,0.0,0.44,0.006990740740740742,0.44,1.588013468013468,0.0
